fips,pm25,poverty,pop_density,med_house_value,pct_blk,med_household_income,pct_owner_occ,pct_hispanic,education,population,pct_asian,pct_native,pct_white,confirmed_covid_cases,covid_deaths,covid_recoveries,days_since_state_of_emergency,days_since_closing_K-12,days_since_closing_day_cares,days_since_banning_visitors_to_nursing_homes,days_since_shelter_in_place,days_since_closing_non-essential_businesses,religious_gatherings_exempt,liquor_stores_open,firearms_sellers_open,days_since_closing_restaurants_except_takeout,days_since_closing_gyms,days_since_closing_movie_theaters,froze_evictions,order_freezing_utility_shutoffs
45049,8.00403244734856,0.18683051492577898,35.3712419841599,73000.0,0.533548745393043,32453.0,0.73844598497978,0.0397839147776039,0.247526033244939,19807.0,0.00535164335840864,0.0018175392537991603,0.4270712374413089,26,0,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45051,7.911494367229889,0.163568502561051,283.073216040443,172500.0,0.137347895860275,48279.0,0.7080008710123961,0.0601093747565555,0.169546858355877,320915.0,0.0129660502002088,0.00526930807223096,0.807584562890485,236,18,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45053,8.19167609977499,0.202067051347601,42.5849005286493,154400.0,0.430645161290323,41930.0,0.6848326988579441,0.13204301075268798,0.278517844964765,27900.0,0.00559139784946237,0.0009677419354838711,0.52247311827957,21,1,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45055,8.139042122241499,0.163982613590169,88.59399658708358,124700.0,0.239415173785367,49392.0,0.821648612733057,0.0417954972731934,0.21696220488398,64361.0,0.0039309519740215295,0.00228399185842358,0.71251223567067,247,10,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45057,7.939074831398631,0.145487397648781,163.087176842841,182400.0,0.214336765461327,55223.0,0.7819318460406959,0.0523976503696424,0.21936886054592003,89546.0,0.0112567842226342,0.0020994795970786,0.7383802738257429,96,4,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45059,8.22856340597861,0.199123502261178,93.46314129939041,91300.0,0.24706940488682397,41578.0,0.704055492058487,0.0467546095038225,0.257817007038191,66710.0,0.00449707690001499,0.00149902563333833,0.700659571278669,42,2,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45061,7.97598680775416,0.250498877525567,42.9221709027926,73300.0,0.655969555833239,31651.0,0.7324209532798491,0.0240259002612746,0.266333452338451,17606.0,0.000340792911507441,0.00141997046461434,0.326763603317051,69,8,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45063,8.900684777093801,0.126525053502892,409.613756078155,151900.0,0.145870297154193,59593.0,0.7395766862894889,0.0593679710529625,0.19022187763665,286316.0,0.0175295826988363,0.0028395199709412,0.793053828636891,440,17,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45065,8.39276550937103,0.19073764621628103,26.7480401084223,117700.0,0.4666874869873,42262.0,0.7663221578018651,0.0065584009993753896,0.220967550219898,9606.0,0.004476368936081621,0.0035394545075994204,0.504788673745576,7,1,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
45067,7.65796730755286,0.24246910401647798,64.5099179207087,76700.0,0.56754958494392,33046.0,0.7060149072629571,0.027881629807997,0.25982271696557396,31562.0,0.007128825803181041,0.00598821367467207,0.39705975540206606,41,2,0,58,55,0,56,33,39,0,1,1,53,39,39,54,53
