fips,pm25,poverty,pop_density,med_house_value,pct_blk,med_household_income,pct_owner_occ,pct_hispanic,education,population,pct_asian,pct_native,pct_white,confirmed_covid_cases,covid_deaths,covid_recoveries,days_since_state_of_emergency,days_since_closing_K-12,days_since_closing_day_cares,days_since_banning_visitors_to_nursing_homes,days_since_shelter_in_place,days_since_closing_non-essential_businesses,religious_gatherings_exempt,liquor_stores_open,firearms_sellers_open,days_since_closing_restaurants_except_takeout,days_since_closing_gyms,days_since_closing_movie_theaters,froze_evictions,order_freezing_utility_shutoffs
48083,0.3782183069729517,0.3232896312021934,8.921525800511886e-05,0.037397540983606564,0.0302705279466095,0.2049707098552722,0.7124277456647401,0.174591824573948,0.3998151930274235,0.0007895909081275871,0.0094148492432368,0.0046478369681801895,0.924562030747229,5.653742211970103e-06,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48085,0.6472253657250749,0.08065358668216138,0.015576161709754215,0.2616803278688525,0.0951352782337057,0.637525844245348,0.656022889151798,0.15181765235347103,0.26045226810692657,0.09348051236556999,0.144194419441944,0.004663525176047021,0.698514322020437,0.004545608738423963,0.0011538259820632506,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48087,0.3387759873722631,0.25838275162431734,4.227597174103485e-05,0.018750000000000003,0.0740987983978638,0.19436595451412816,0.7706161137440759,0.278371161548732,0.5378616249848123,0.0002553073323909343,0.0,0.0270360480640854,0.7830440587449929,5.653742211970103e-06,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48089,0.5308641109850377,0.1616408858704576,0.00030082810778228304,0.08483606557377049,0.126771953191894,0.25254996554100617,0.8176008520836109,0.29492912187232395,0.41009823478660323,0.00204047799712289,0.00033298449243649505,0.00166492246218248,0.736323851203501,5.653742211970103e-05,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48091,0.563089205449568,0.11192695927547293,0.0033480896085167425,0.2345286885245902,0.0191566059942116,0.47525844245348037,0.7507514876387951,0.271005277689364,0.204393209344054,0.013337678905771392,0.010385130683879,0.00217621412762682,0.905564150203187,0.000327917048294266,0.00031467981328997746,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48093,0.40735038961623393,0.2635813905905386,0.00019672855400970968,0.06956967213114755,0.012597258243793999,0.23867160578911092,0.7929657794676809,0.276324564653575,0.4033940286749117,0.001295055851697536,0.00548351241200445,0.00466839570211189,0.94412745461282,1.696122663591031e-05,5.244663554832957e-05,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48095,0.44410529562538975,0.0940548270639109,5.672162283607011e-05,0.06147540983606557,0.022206472950626003,0.19957787732598206,0.70561282932417,0.5603590833923929,0.7370511811568472,0.0003778112773744819,0.0113394755492558,0.0023623907394283,0.9447200566973779,5.653742211970103e-06,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48097,0.5639861287024297,0.22213953465704428,0.0006247908166208431,0.11495901639344262,0.0246139849890071,0.3226912474155754,0.675429463820927,0.17798387708170102,0.31078991108216214,0.003877442973274729,0.00902175835839377,0.00657046827221955,0.9215839882742409,5.0883679907730926e-05,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48099,0.4880474139391383,0.21149262255798557,0.0009913996496968877,0.07848360655737706,0.140617331440926,0.2692281185389387,0.581159809984763,0.18080887132075,0.30549334849413345,0.007424610557285003,0.02061308678985,0.0081974823913303,0.719839764421865,0.0010176735981546185,0.00010489327109665915,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
48101,0.3534188539581257,0.5510174676572265,2.2015170960006926e-05,0.008196721311475412,0.149722735674677,0.12221743625086148,0.647230320699708,0.235366605052372,0.44653672182155346,0.00011933488577621253,0.0,0.0030807147258163897,0.730129390018484,1.696122663591031e-05,0.0,0.0,0.0,0.8727272727272727,0.0,0.8064516129032258,0.0,0.7692307692307693,1,1,1,0.8928571428571428,0.9090909090909091,0.7272727272727273,52,45
